Agile_JSCCJPY3MLPM.log.4, 18/09/2018 07:33, 20480
Agile_JSCCJPY3MTAM.log, 07/11/2018 02:03, 4043
Agile_JSCCJPY3MTPM.log, 07/11/2018 06:02, 4797
Agile_JSCCJPY3MTPM.log.5, 18/09/2018 06:02, 20480
Agile_JSCCJPY6MDAM.log, 07/11/2018 01:00, 5547
Agile_JSCCJPY6MDPM.log, 05/11/2018 04:30, 10297
Agile_JSCCJPY6MDPM.log.2, 18/09/2018 06:02, 20480
Agile_JSCCJPY6MLAM.log, 06/11/2018 02:03, 11486
Agile_JSCCJPY6MLAM.log.2, 01/11/2018 01:01, 20480
Agile_JSCCJPY6MLAM.log.3, 29/10/2018 01:01, 20480
Agile_JSCCJPY6MLAM.log.4, 14/09/2018 00:30, 20480
Agile_JSCCJPY6MLPM.log, 07/11/2018 06:03, 3050
Agile_JSCCJPY6MTAM.log, 06/11/2018 02:55, 11788
Agile_JSCCJPY6MTPM.log, 05/11/2018 04:30, 17313
Agile_JSCCJPY6MTPM.log.1, 01/11/2018 05:00, 20480
Agile_JSCCJPYCBSAM.log, 07/11/2018 02:08, 785
Agile_JSCCJPYCBSPM.log, 07/11/2018 07:10, 12279
Agile_JSCCJPYCBSPM.log.2, 05/10/2018 04:30, 20480
Agile_JSCCJPYOISAM.log, 07/11/2018 02:02, 6926
Agile_JSCCJPYOISAM.log.10, 18/09/2018 01:45, 20480
Agile_JSCCJPYOISAM.log.9, 19/09/2018 02:02, 20480
Agile_JSCCJPYOISPM.log, 06/11/2018 06:02, 19977
Agile_JSCCJPYOISPM.log.2, 02/11/2018 05:01, 20480
Agile_JSCCJPYOISPM.log.6, 18/09/2018 06:04, 20480
Agile_JSCCUSD1MLAM.log, 07/11/2018 02:56, 16218
Agile_JSCCUSD1MLAM.log.1, 21/09/2018 00:30, 20480
Agile_JSCCUSD1MLPM.log, 07/11/2018 07:10, 7358
Agile_JSCCUSD1MLPM.log.1, 31/10/2018 05:03, 20480
Agile_JSCCUSD3MLAM.log, 07/11/2018 02:56, 4258
Agile_JSCCUSD3MLAM.log.1, 02/11/2018 01:01, 20480
Agile_JSCCUSD3MLPM.log, 07/11/2018 07:10, 13276
Agile_JSCCUSD3MLPM.log.1, 05/10/2018 04:30, 20480
Agile_JSCCUSD6MLAM.log, 07/11/2018 02:56, 7673
Agile_JSCCUSD6MLPM.log, 07/11/2018 07:10, 11035
Agile_JSCCUSD6MLPM.log.1, 19/10/2018 04:30, 20480
Agile_JSCCUSDOISA.log, 07/11/2018 02:56, 16405
Agile_JSCCUSDOISP.log, 07/11/2018 07:10, 19777
Agile_LIBORCHFVA.log, 07/11/2018 11:55, 13900
Agile_LIBOREURVA.log, 07/11/2018 11:55, 15370
Agile_LIBORGBPVA.log, 07/11/2018 11:55, 13860
Agile_LIBORJPYVA.log, 07/11/2018 11:55, 13872
Agile_LIBORUSDVA.log, 07/11/2018 11:55, 13872
Agile_NAIBOR1.log, 07/11/2018 08:15, 16298
Agile_PLIBOR.log, 07/11/2018 03:00, 9131
Agile_SAIBOR.log, 07/11/2018 08:00, 5231
Agile_SAIBOR.log.1, 29/10/2018 06:50, 20480
Agile_SGDSIBOR.log, 07/11/2018 03:18, 12592
Agile_SOFIBOR.log, 31/07/2018 09:46, 3089
Agile_TEMPWAREHSEJSCC.log, 07/11/2018 00:00, 2576
Agile_TFEXTHB.log, 07/11/2018 04:00, 15743
Agile_TIBM.log, 07/11/2018 04:00, 7903
Agile_TIBM.zip, 03/07/2018 03:42, 73593
Agile_TMADATECNHSPOT.log, 07/11/2018 02:40, 2585
Agile_TSR_LIBOR_AM.log, 07/11/2018 01:30, 19285
Agile_TSR_LIBOR_PM.log, 07/11/2018 06:30, 19905
Agile_TSR_TIBOR.log, 03/11/2018 03:11, 575
Agile_USDIIBR.log, 03/11/2018 03:11, 18260
Agile_VNDFIX.log, 07/11/2018 04:00, 12082
Agile_VNDREF.log, 07/11/2018 04:30, 9752
Agile_VNIBORUSD.log, 07/11/2018 04:00, 16953
Agile_VNIBORUSD.log.2, 18/09/2018 03:21, 20480
Agile_VNIBORVND.log, 06/11/2018 03:32, 3629
Agile_VNIBORVND.log.2, 18/09/2018 03:38, 20480
CJP3D3Z3MP, 23/03/2018 06:22, 43
CJP3D3Z3MP_19.out, 23/03/2018 06:37, 75951
complianceIORecord.log, 25/11/2017 09:18, 0
complianceProgress.2018-04-03-00.log, 03/04/2018 00:35, 9409
complianceProgress.2018-04-03-01.log, 03/04/2018 02:00, 18816
complianceProgress.2018-04-03-02.log, 03/04/2018 03:00, 199502
complianceProgress.2018-04-03-03.log, 03/04/2018 04:00, 26721
complianceProgress.2018-04-03-04.log, 03/04/2018 04:58, 9299
complianceProgress.2018-04-03-05.log, 03/04/2018 06:00, 10547
complianceProgress.2018-04-03-06.log, 03/04/2018 07:00, 205667
complianceProgress.2018-04-03-07.log, 03/04/2018 08:00, 30558
complianceProgress.2018-04-03-08.log, 03/04/2018 09:00, 2135
complianceProgress.2018-04-03-09.log, 03/04/2018 09:31, 212
complianceProgress.2018-04-03-10.log, 03/04/2018 10:59, 29
complianceProgress.2018-04-03-13.log, 03/04/2018 13:51, 331
complianceProgress.2018-04-03-14.log, 03/04/2018 16:25, 204
complianceProgress.2018-04-03-16.log, 03/04/2018 16:46, 13
complianceProgress.2018-04-03-17.log, 03/04/2018 19:46, 10
complianceProgress.2018-04-03-19.log, 03/04/2018 19:56, 22
complianceProgress.2018-04-03-21.log, 03/04/2018 21:30, 0
complianceProgress.2018-04-03-22.log, 03/04/2018 23:25, 7
complianceProgress.2018-04-03-23.log, 03/04/2018 23:28, 8
complianceProgress.2018-04-04-00.log, 04/04/2018 00:59, 9412
complianceProgress.2018-04-04-01.log, 04/04/2018 02:00, 17137
complianceProgress.2018-04-04-02.log, 04/04/2018 03:00, 188379
complianceProgress.2018-04-04-03.log, 04/04/2018 04:00, 24734
complianceProgress.2018-04-04-04.log, 04/04/2018 04:40, 9297
complianceProgress.2018-04-04-05.log, 04/04/2018 06:00, 9721
complianceProgress.2018-04-04-06.log, 04/04/2018 07:00, 199299
complianceProgress.2018-04-04-07.log, 04/04/2018 08:00, 33285
complianceProgress.2018-04-04-08.log, 04/04/2018 09:00, 1661
complianceProgress.2018-04-04-09.log, 04/04/2018 09:40, 211
complianceProgress.2018-04-04-10.log, 04/04/2018 10:55, 24
complianceProgress.2018-04-04-11.log, 04/04/2018 11:34, 2
complianceProgress.2018-04-04-13.log, 04/04/2018 13:52, 327
complianceProgress.2018-04-04-14.log, 04/04/2018 16:25, 176
complianceProgress.2018-04-04-16.log, 04/04/2018 16:46, 13
complianceProgress.2018-04-04-17.log, 04/04/2018 19:46, 11
complianceProgress.2018-04-04-19.log, 04/04/2018 19:55, 18
complianceProgress.2018-04-04-20.log, 04/04/2018 20:50, 9
complianceProgress.2018-04-04-21.log, 04/04/2018 21:30, 0
complianceProgress.2018-04-04-22.log, 04/04/2018 23:25, 7
complianceProgress.2018-04-04-23.log, 04/04/2018 23:28, 8
complianceProgress.2018-04-05-00.log, 05/04/2018 00:53, 9408
complianceProgress.2018-04-05-01.log, 05/04/2018 02:00, 16397
complianceProgress.2018-04-05-02.log, 05/04/2018 03:00, 169573
complianceProgress.2018-04-05-03.log, 05/04/2018 04:00, 27899
complianceProgress.2018-04-05-04.log, 05/04/2018 04:55, 9296
complianceProgress.2018-04-05-05.log, 05/04/2018 06:00, 10243
complianceProgress.2018-04-05-06.log, 05/04/2018 06:55, 201199
complianceProgress.2018-04-05-07.log, 05/04/2018 08:00, 29895
complianceProgress.2018-04-05-08.log, 05/04/2018 08:55, 56
complianceProgress.2018-04-05-09.log, 05/04/2018 09:25, 199
complianceProgress.2018-04-05-10.log, 05/04/2018 10:57, 27
complianceProgress.2018-04-05-13.log, 05/04/2018 13:59, 465
complianceProgress.2018-04-05-14.log, 05/04/2018 16:25, 99
complianceProgress.2018-04-05-16.log, 05/04/2018 16:46, 13
complianceProgress.2018-04-05-17.log, 05/04/2018 19:46, 11
complianceProgress.2018-04-05-19.log, 05/04/2018 19:55, 10
complianceProgress.2018-04-05-20.log, 05/04/2018 20:27, 15
complianceProgress.2018-04-05-21.log, 05/04/2018 21:30, 0
complianceProgress.2018-04-05-22.log, 05/04/2018 22:55, 7
complianceProgress.2018-04-05-23.log, 05/04/2018 23:28, 8
complianceProgress.2018-04-06-00.log, 06/04/2018 00:54, 9411
complianceProgress.2018-04-06-01.log, 06/04/2018 02:00, 26084
complianceProgress.2018-04-06-02.log, 06/04/2018 03:00, 156731
complianceProgress.2018-04-06-03.log, 06/04/2018 03:59, 27832
complianceProgress.2018-04-06-04.log, 06/04/2018 04:48, 9284
complianceProgress.2018-04-06-05.log, 06/04/2018 06:00, 9895
complianceProgress.2018-04-06-06.log, 06/04/2018 06:59, 213936
complianceProgress.2018-04-06-07.log, 06/04/2018 08:00, 22288
complianceProgress.2018-04-06-08.log, 06/04/2018 09:00, 2401
complianceProgress.2018-04-06-09.log, 06/04/2018 09:27, 209
complianceProgress.2018-04-06-10.log, 06/04/2018 10:55, 20
complianceProgress.2018-04-06-11.log, 06/04/2018 11:19, 4
complianceProgress.2018-04-06-13.log, 06/04/2018 13:52, 428
complianceProgress.2018-04-06-14.log, 06/04/2018 16:25, 111
complianceProgress.2018-04-06-16.log, 06/04/2018 16:46, 13
complianceProgress.2018-04-06-17.log, 06/04/2018 19:46, 11
complianceProgress.2018-04-06-19.log, 06/04/2018 19:55, 10
complianceProgress.2018-04-06-20.log, 06/04/2018 20:35, 5
complianceProgress.2018-04-06-21.log, 06/04/2018 21:30, 0
complianceProgress.2018-04-06-22.log, 07/04/2018 03:21, 7
complianceProgress.2018-04-07-03.log, 07/04/2018 03:23, 5846
complianceProgress.2018-04-07-21.log, 07/04/2018 21:50, 4
complianceProgress.2018-04-08-06.log, 08/04/2018 06:50, 74
complianceProgress.2018-04-08-08.log, 08/04/2018 23:25, 9
complianceProgress.2018-04-08-23.log, 08/04/2018 23:29, 6
complianceProgress.2018-04-09-00.log, 09/04/2018 00:30, 6566
complianceProgress.2018-04-09-01.log, 09/04/2018 02:00, 356
complianceProgress.2018-04-09-02.log, 09/04/2018 03:15, 235
complianceProgress.2018-04-09-03.log, 09/04/2018 03:45, 58
complianceProgress.2018-04-09-04.log, 09/04/2018 04:30, 6521
complianceProgress.2018-04-09-05.log, 09/04/2018 05:15, 128
complianceProgress.2018-04-09-06.log, 09/04/2018 07:10, 391
complianceProgress.2018-04-09-07.log, 09/04/2018 08:00, 120
complianceProgress.2018-04-09-08.log, 09/04/2018 09:00, 40
complianceProgress.2018-04-09-09.log, 09/04/2018 13:00, 27
complianceProgress.2018-04-09-13.log, 09/04/2018 14:05, 22
complianceProgress.2018-04-09-14.log, 09/04/2018 16:25, 14
complianceProgress.2018-04-09-16.log, 09/04/2018 16:25, 2
complianceProgress.2018-04-09-17.log, 09/04/2018 19:46, 11
complianceProgress.2018-04-09-19.log, 09/04/2018 19:46, 3
complianceProgress.2018-04-09-22.log, 09/04/2018 23:25, 7
complianceProgress.2018-04-09-23.log, 09/04/2018 23:28, 7
complianceProgress.2018-04-10-00.log, 10/04/2018 00:31, 9100
complianceProgress.2018-04-10-01.log, 10/04/2018 02:00, 517
complianceProgress.2018-04-10-02.log, 10/04/2018 03:15, 275
complianceProgress.2018-04-10-03.log, 10/04/2018 03:45, 79
complianceProgress.2018-04-10-04.log, 10/04/2018 04:31, 9020
complianceProgress.2018-04-10-05.log, 10/04/2018 05:15, 186
complianceProgress.2018-04-10-06.log, 10/04/2018 07:10, 514
complianceProgress.2018-04-10-07.log, 10/04/2018 07:11, 120
complianceProgress.2018-04-10-08.log, 10/04/2018 09:00, 49
complianceProgress.2018-04-10-09.log, 10/04/2018 13:00, 27
complianceProgress.2018-04-10-13.log, 10/04/2018 14:05, 30
complianceProgress.2018-04-10-14.log, 10/04/2018 16:25, 14
complianceProgress.2018-04-10-16.log, 10/04/2018 16:25, 3
complianceProgress.2018-04-10-17.log, 10/04/2018 19:46, 11
complianceProgress.2018-04-10-19.log, 10/04/2018 19:46, 4
complianceProgress.2018-04-10-22.log, 10/04/2018 23:25, 7
complianceProgress.2018-04-10-23.log, 10/04/2018 23:28, 7
complianceProgress.2018-04-11-00.log, 11/04/2018 00:31, 9100
complianceProgress.2018-04-11-01.log, 11/04/2018 02:00, 517
complianceProgress.2018-04-11-02.log, 11/04/2018 03:15, 275
complianceProgress.2018-04-11-03.log, 11/04/2018 03:45, 79
complianceProgress.2018-04-11-04.log, 11/04/2018 04:31, 9023
complianceProgress.2018-04-11-05.log, 11/04/2018 05:15, 186
complianceProgress.2018-04-11-06.log, 11/04/2018 07:10, 514
complianceProgress.2018-04-11-07.log, 11/04/2018 08:00, 120
complianceProgress.2018-04-11-08.log, 11/04/2018 09:00, 49
complianceProgress.2018-04-11-09.log, 11/04/2018 13:00, 27
complianceProgress.2018-04-11-13.log, 11/04/2018 14:05, 30
complianceProgress.2018-04-11-14.log, 11/04/2018 16:25, 14
complianceProgress.2018-04-11-16.log, 11/04/2018 16:25, 3
complianceProgress.2018-04-11-17.log, 11/04/2018 19:46, 11
complianceProgress.2018-04-11-19.log, 11/04/2018 19:46, 4
complianceProgress.2018-04-11-22.log, 11/04/2018 23:25, 7
complianceProgress.2018-04-11-23.log, 11/04/2018 23:28, 7
complianceProgress.2018-04-12-00.log, 12/04/2018 00:31, 9096
complianceProgress.2018-04-12-01.log, 12/04/2018 02:00, 517
complianceProgress.2018-04-12-02.log, 12/04/2018 03:15, 616
complianceProgress.2018-04-12-03.log, 12/04/2018 03:45, 221
complianceProgress.2018-04-12-04.log, 12/04/2018 04:31, 9022
complianceProgress.2018-04-12-05.log, 12/04/2018 06:00, 1374
complianceProgress.2018-04-12-06.log, 12/04/2018 06:59, 178815
complianceProgress.2018-04-12-07.log, 12/04/2018 08:00, 24755
complianceProgress.2018-04-12-08.log, 12/04/2018 09:00, 2772
complianceProgress.2018-04-12-09.log, 12/04/2018 09:31, 209
complianceProgress.2018-04-12-10.log, 12/04/2018 10:55, 20
complianceProgress.2018-04-12-11.log, 12/04/2018 11:35, 4
complianceProgress.2018-04-12-13.log, 12/04/2018 13:59, 422
complianceProgress.2018-04-12-14.log, 12/04/2018 16:25, 112
complianceProgress.2018-04-12-16.log, 12/04/2018 16:46, 12
complianceProgress.2018-04-12-17.log, 12/04/2018 19:46, 11
complianceProgress.2018-04-12-19.log, 12/04/2018 19:55, 10
complianceProgress.2018-04-12-20.log, 12/04/2018 20:07, 5
complianceProgress.2018-04-12-21.log, 12/04/2018 21:30, 0
complianceProgress.2018-04-12-22.log, 12/04/2018 23:25, 7
complianceProgress.2018-04-12-23.log, 12/04/2018 23:28, 8
complianceProgress.2018-04-13-00.log, 13/04/2018 00:56, 9408
complianceProgress.2018-04-13-01.log, 13/04/2018 02:00, 15865
complianceProgress.2018-04-13-02.log, 13/04/2018 03:00, 187278
complianceProgress.2018-04-13-03.log, 13/04/2018 03:59, 26396
complianceProgress.2018-04-13-04.log, 13/04/2018 04:58, 9284
complianceProgress.2018-04-13-05.log, 13/04/2018 06:00, 11905
complianceProgress.2018-04-13-06.log, 13/04/2018 07:00, 202767
complianceProgress.2018-04-13-07.log, 13/04/2018 08:00, 26845
complianceProgress.2018-04-13-08.log, 13/04/2018 09:00, 2431
complianceProgress.2018-04-13-09.log, 13/04/2018 09:31, 216
complianceProgress.2018-04-13-10.log, 13/04/2018 11:03, 29
complianceProgress.2018-04-13-11.log, 13/04/2018 11:24, 3
complianceProgress.2018-04-13-13.log, 13/04/2018 13:59, 414
complianceProgress.2018-04-13-14.log, 13/04/2018 16:25, 117
complianceProgress.2018-04-13-16.log, 13/04/2018 16:46, 12
complianceProgress.2018-04-13-17.log, 13/04/2018 19:46, 11
complianceProgress.2018-04-13-19.log, 13/04/2018 19:55, 10
complianceProgress.2018-04-13-20.log, 13/04/2018 20:31, 15
complianceProgress.2018-04-13-21.log, 13/04/2018 21:30, 0
complianceProgress.2018-04-13-22.log, 14/04/2018 07:59, 7
complianceProgress.2018-04-14-07.log, 14/04/2018 07:59, 5501
complianceProgress.2018-04-14-08.log, 14/04/2018 08:02, 362
complianceProgress.2018-04-14-15.log, 14/04/2018 15:42, 369
complianceProgress.2018-04-15-06.log, 15/04/2018 06:55, 109
complianceProgress.2018-04-15-07.log, 15/04/2018 08:00, 3607
complianceProgress.2018-04-15-08.log, 15/04/2018 08:00, 13
complianceProgress.2018-04-15-23.log, 15/04/2018 23:28, 7
complianceProgress.2018-04-16-00.log, 16/04/2018 00:31, 6871
complianceProgress.2018-04-16-01.log, 16/04/2018 03:40, 844
complianceProgress.2018-04-16-03.log, 16/04/2018 04:01, 69
complianceProgress.2018-04-16-04.log, 16/04/2018 04:12, 111
complianceProgress.2018-04-16-06.log, 16/04/2018 07:00, 577
complianceProgress.2018-04-16-07.log, 16/04/2018 08:00, 22105
complianceProgress.2018-04-16-08.log, 16/04/2018 09:00, 847
complianceProgress.2018-04-16-09.log, 16/04/2018 09:06, 70
complianceProgress.2018-04-16-10.log, 16/04/2018 10:55, 20
complianceProgress.2018-04-16-11.log, 16/04/2018 11:06, 3
complianceProgress.2018-04-16-12.log, 16/04/2018 13:00, 7
complianceProgress.2018-04-16-13.log, 16/04/2018 13:59, 708
complianceProgress.2018-04-16-14.log, 16/04/2018 16:25, 101
complianceProgress.2018-04-16-16.log, 16/04/2018 16:46, 12
complianceProgress.2018-04-16-17.log, 16/04/2018 19:46, 11
complianceProgress.2018-04-16-19.log, 16/04/2018 19:55, 8
complianceProgress.2018-04-16-20.log, 16/04/2018 20:03, 9
complianceProgress.2018-04-16-21.log, 16/04/2018 21:30, 0
complianceProgress.2018-04-16-22.log, 17/04/2018 01:55, 7
complianceProgress.2018-04-17-01.log, 17/04/2018 01:55, 0
complianceProgress.2018-04-17-04.log, 17/04/2018 04:01, 6
complianceProgress.2018-04-17-06.log, 17/04/2018 06:55, 755
complianceProgress.2018-04-17-07.log, 17/04/2018 07:59, 28812
complianceProgress.2018-04-17-08.log, 17/04/2018 08:56, 517
complianceProgress.2018-04-17-09.log, 17/04/2018 09:50, 76
complianceProgress.2018-04-17-10.log, 17/04/2018 10:55, 20
complianceProgress.2018-04-17-13.log, 17/04/2018 13:59, 422
complianceProgress.2018-04-17-14.log, 17/04/2018 16:25, 101
complianceProgress.2018-04-17-16.log, 17/04/2018 16:46, 13
complianceProgress.2018-04-17-17.log, 17/04/2018 19:46, 11
complianceProgress.2018-04-17-19.log, 17/04/2018 19:55, 10
complianceProgress.2018-04-17-20.log, 17/04/2018 20:07, 5
complianceProgress.2018-04-17-21.log, 17/04/2018 21:30, 0
complianceProgress.2018-04-17-22.log, 17/04/2018 22:55, 7
complianceProgress.2018-04-18-04.log, 18/04/2018 04:01, 6
complianceProgress.2018-04-18-06.log, 18/04/2018 06:55, 724
complianceProgress.2018-04-18-07.log, 18/04/2018 07:59, 29755
complianceProgress.2018-04-18-08.log, 18/04/2018 08:56, 56
complianceProgress.2018-04-18-09.log, 18/04/2018 09:53, 100
complianceProgress.2018-04-18-10.log, 18/04/2018 10:55, 26
complianceProgress.2018-04-18-13.log, 18/04/2018 13:40, 171
complianceProgress.2018-04-18-14.log, 18/04/2018 16:25, 391
complianceProgress.2018-04-18-16.log, 18/04/2018 16:46, 13
complianceProgress.2018-04-18-17.log, 18/04/2018 19:46, 11
complianceProgress.2018-04-18-19.log, 18/04/2018 19:55, 10
complianceProgress.2018-04-18-20.log, 18/04/2018 20:27, 21
complianceProgress.2018-04-18-22.log, 19/04/2018 00:00, 7
complianceProgress.2018-04-19-00.log, 19/04/2018 00:30, 155
complianceProgress.2018-04-19-01.log, 19/04/2018 03:45, 2177
complianceProgress.2018-04-19-03.log, 19/04/2018 04:01, 1
complianceProgress.2018-04-19-04.log, 19/04/2018 04:01, 6
complianceProgress.2018-04-19-06.log, 19/04/2018 06:59, 801
complianceProgress.2018-04-19-07.log, 19/04/2018 08:00, 27391
complianceProgress.2018-04-19-08.log, 19/04/2018 08:56, 313
complianceProgress.2018-04-19-09.log, 19/04/2018 09:06, 70
complianceProgress.2018-04-19-10.log, 19/04/2018 10:55, 20
complianceProgress.2018-04-19-13.log, 19/04/2018 13:56, 408
complianceProgress.2018-04-19-14.log, 19/04/2018 16:25, 156
complianceProgress.2018-04-19-16.log, 19/04/2018 16:46, 13
complianceProgress.2018-04-19-17.log, 19/04/2018 19:46, 11
complianceProgress.2018-04-19-19.log, 19/04/2018 19:55, 10
complianceProgress.2018-04-19-20.log, 19/04/2018 20:02, 25
complianceProgress.2018-04-19-22.log, 20/04/2018 00:00, 7
complianceProgress.2018-04-20-00.log, 20/04/2018 00:30, 197
complianceProgress.2018-04-20-01.log, 20/04/2018 02:00, 1546
complianceProgress.2018-04-20-02.log, 20/04/2018 02:00, 0
complianceProgress.2018-04-20-03.log, 20/04/2018 03:01, 16
complianceProgress.2018-04-20-04.log, 20/04/2018 04:01, 6
complianceProgress.2018-04-20-06.log, 20/04/2018 06:55, 814
complianceProgress.2018-04-20-07.log, 20/04/2018 08:00, 20196
complianceProgress.2018-04-20-08.log, 20/04/2018 09:00, 551
complianceProgress.2018-04-20-09.log, 20/04/2018 09:06, 70
complianceProgress.2018-04-20-10.log, 20/04/2018 10:55, 20
complianceProgress.2018-04-20-13.log, 20/04/2018 13:51, 390
complianceProgress.2018-04-20-14.log, 20/04/2018 16:25, 167
complianceProgress.2018-04-20-16.log, 20/04/2018 16:46, 13
complianceProgress.2018-04-20-17.log, 20/04/2018 19:46, 11
complianceProgress.2018-04-20-19.log, 20/04/2018 19:55, 10
complianceProgress.2018-04-20-20.log, 20/04/2018 20:44, 15
complianceProgress.2018-04-20-21.log, 20/04/2018 21:30, 0
complianceProgress.2018-04-20-22.log, 21/04/2018 09:18, 7
complianceProgress.2018-04-21-09.log, 21/04/2018 09:23, 3062
complianceProgress.2018-04-21-17.log, 21/04/2018 17:39, 369
complianceProgress.2018-04-22-06.log, 22/04/2018 06:55, 136
complianceProgress.2018-04-22-07.log, 22/04/2018 08:00, 3679
complianceProgress.2018-04-22-08.log, 22/04/2018 08:00, 13
complianceProgress.2018-04-22-23.log, 22/04/2018 23:28, 7
complianceProgress.2018-04-23-00.log, 23/04/2018 00:58, 6933
complianceProgress.2018-04-23-01.log, 23/04/2018 02:00, 16114
complianceProgress.2018-04-23-02.log, 23/04/2018 02:59, 160325
complianceProgress.2018-04-23-03.log, 23/04/2018 03:59, 28957
complianceProgress.2018-04-23-04.log, 23/04/2018 04:59, 6999
complianceProgress.2018-04-23-05.log, 23/04/2018 05:55, 11166
complianceProgress.2018-04-23-06.log, 23/04/2018 06:59, 158294
complianceProgress.2018-04-23-07.log, 23/04/2018 08:00, 46146
complianceProgress.2018-04-23-08.log, 23/04/2018 09:00, 3725
complianceProgress.2018-04-23-09.log, 23/04/2018 09:06, 80
complianceProgress.2018-04-23-10.log, 23/04/2018 10:55, 24
complianceProgress.2018-04-23-11.log, 23/04/2018 13:00, 21
complianceProgress.2018-04-23-13.log, 23/04/2018 13:58, 536
complianceProgress.2018-04-23-14.log, 23/04/2018 16:25, 100
complianceProgress.2018-04-23-16.log, 23/04/2018 16:46, 12
complianceProgress.2018-04-23-17.log, 23/04/2018 19:46, 11
complianceProgress.2018-04-23-19.log, 23/04/2018 19:55, 8
complianceProgress.2018-04-23-20.log, 23/04/2018 20:01, 5
complianceProgress.2018-04-23-21.log, 23/04/2018 21:30, 0
complianceProgress.2018-04-23-22.log, 23/04/2018 23:25, 7
complianceProgress.2018-04-23-23.log, 23/04/2018 23:29, 8
complianceProgress.2018-04-24-00.log, 24/04/2018 00:55, 9487
complianceProgress.2018-04-24-01.log, 24/04/2018 02:00, 15980
complianceProgress.2018-04-24-02.log, 24/04/2018 03:00, 195609
complianceProgress.2018-04-24-03.log, 24/04/2018 03:59, 23780
complianceProgress.2018-04-24-04.log, 24/04/2018 04:55, 9519
complianceProgress.2018-04-24-05.log, 24/04/2018 06:00, 9437
complianceProgress.2018-04-24-06.log, 24/04/2018 06:59, 165092
complianceProgress.2018-04-24-07.log, 24/04/2018 08:00, 34624
complianceProgress.2018-04-24-08.log, 24/04/2018 08:59, 2032
complianceProgress.2018-04-24-09.log, 24/04/2018 09:06, 84
